concept,label,comment,identifier,inscheme,no_cloi,no_occ,code,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-stlbw,Stedelijke Technische Leergangen voor Bibliotheekwezen van Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,787,1473,ehc-stlbw,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ufo,Uitgeversfonds Opdebeek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1319,1411,ehc-ufo,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-sspt,Collectie Stijn Streuvels van Paul Thiers (bruikleen),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,761,1401,ehc-sspt,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jds,Collectie Jan De Schuyter,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1293,1350,ehc-jds,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gel,Collectie gelegenheidsgedichten,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1296,1343,ehc-gel,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-fvc,Fonds Frans J. van Cuyck,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1115,1311,ehc-fvc,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-pbt,Theaterteksten van de Provinciale Bibliotheek Tolhuis (Brugge),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1289,1292,ehc-pbt,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wgr,Reinaertcollectie Wim Gielen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1137,1280,ehc-wgr,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-cou,Veiling Walter Couvreur,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1206,1268,ehc-cou,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vsjvx,Schenking Vereniging van Schrijvers voor de Jeugd X,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1197,1208,ehc-vsjvx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-gift,Schenking,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1097,1191,rub-gift,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wco,Collectie van Willy Courteaux,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1082,1172,ehc-wco,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-zpa,Overdracht Zilvermuseum Sterckshof Provincie Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1080,1157,ehc-zpa,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-fdco,Collectie van Frans De Cort,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1006,1148,ehc-fdco,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-od,Collectie Opendoek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1127,1132,ehc-od,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-cb,Collectie van Cl̩ment Bovie,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1101,1117,ehc-cb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jb,Legaat Jules Baetes,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1033,1114,ehc-jb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-bh,Max Horn-bibliotheek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,974,1109,mpm-bh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-msg,Collectie Smidt-Van Gelder,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1074,1104,rub-msg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bhv,Bibliotheek Hugo Verriest,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,877,1099,ehc-bhv,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ch,Collectie Camille Huysmans,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1077,1082,ehc-ch,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-balis,,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1049,1074,rub-balis,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-lb,Fonds Lode Baekelmans,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1033,1055,ehc-lb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mid-midpromotors,Schenking Middelheimpromotors,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1033,1054,mid-midpromotors,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-lm,Fonds Lode Monteyne,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1034,1041,ehc-lm,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ef,Bibliotheek Edward Frison,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,859,1035,ehc-ef,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jc,Collectie van Jan Ceuleers,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,948,989,ehc-jc,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-dmp,Collectie van het Duitsch Ministerie v. Propaganda,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,954,955,ehc-dmp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-lf,Fonds Louis Franck,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,885,937,ehc-lf,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vsjv,Schenking Vereniging van Schrijvers voor de Jeugd,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,888,918,ehc-vsjv,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gss,Fonds Ger Schmook,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,881,914,ehc-gss,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-flvdb,Fonds Frans L. van den Brande,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,862,904,ehc-flvdb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-havre,Veiling Gustave van Havre 11-15 dec 1905,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,848,884,ehc-havre,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-cpr,Centsprenten,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,801,871,ehc-cpr,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-nieuws,publicaties met nieuws,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,817,863,mpm-nieuws,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-fg,Collectie van Frans Gittens,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,693,859,ehc-fg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-kub,Kunstenaarsboeken,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,789,855,ehc-kub,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ok,Fonds Oscar Kreglinger,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,773,855,ehc-ok,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gl,Collectie Guido Lauwaert,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,817,837,ehc-gl,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ssli,Collectie doubletten uit de Collectie van Stijn Streuvels aanwezig in het Lijsternest te Ingooigem,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,786,826,ehc-ssli,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mas-nsm,Uit de bibliotheek van het Nationaal Scheepvaartmuseum,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,728,786,mas-nsm,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ke,Fonds Karel Elebaers,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,745,775,ehc-ke,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ven,Legaat Venneman-De Rooster,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,764,774,ehc-ven,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jgp,Collectie van Jozef en Godelieve Peeters,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,685,763,ehc-jgp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ssl,Collectie originelen uit de Collectie van Stijn Streuvels, Lijsternest (bruikleen),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,722,750,ehc-ssl,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wg,Collectie Wim Gielen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,576,748,ehc-wg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-imcf,Collectie van Ivo Michiels en Christiane Faes,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,713,727,ehc-imcf,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-hendrik-vervliet,collectie Hendrik D.L. Vervliet,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,631,723,mpm-hendrik-vervliet,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-blh,Bibliotheek Letterenhuis,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,624,717,ehc-blh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bpc,Bibliotheek Poesjkin Centrum Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,676,717,ehc-bpc,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-lsw,Fonds Lambert Swerts,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,699,703,ehc-lsw,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-adr,Collectie A. De Ridder,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,698,702,ehc-adr,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gsj,Fonds Ger Schmook jr.,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,668,690,ehc-gsj,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bhvx,Bibliotheek Hugo Verriest doubletten,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,609,671,ehc-bhvx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gmh,Gift Missionarissen van het H. Hart,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,524,621,ehc-gmh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-sd,Schenking Steven Debroey,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,586,588,ehc-sd,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-eg,Collectie Eugeen Gilliams,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,582,586,ehc-eg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-am,Fonds August Monet,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,560,583,ehc-am,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mk,Fonds Maxim Kr̦jer,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,578,582,ehc-mk,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jac,Collectie liturgica van de Sint-Jacobskerk [Antwerpen],,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,329,574,ehc-jac,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hv,Depot Heemkunde Vlaanderen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,352,545,ehc-hv,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-dvr,Depot Uitgeverij Vrijdag,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,518,536,ehc-dvr,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ea,Collectie van Edward Amter,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,503,530,ehc-ea,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gk,Collectie Geneeskundige Kring,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,498,524,ehc-gk,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-dwm,Collectie Drukkers in de marge,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,497,511,ehc-dwm,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-avdb,Ex Libris A. van de Briel,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,468,500,ehc-avdb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-msx,Bibliotheek Michel Seuphor: X,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,486,499,ehc-msx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bus,Uitgeversfonds Buschmann,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,442,491,ehc-bus,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bro,Collectie van Johannes N.H. Bronkhorst,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,353,479,ehc-bro,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-rvp,Schenking Robert van Passen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,456,460,ehc-rvp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-av,Collectie Alexis Verbouwe,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,440,442,ehc-av,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-fs,Fonds Fritz Sano,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,389,433,ehc-fs,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jevt,Fonds Jan Eggen van Terlan,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,397,410,ehc-jevt,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-debruyn,Collectie De Bruyn,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,401,407,rub-debruyn,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-kat,Collectie liturgica van de O.-L.-Vrouwkathedraal [Antwerpen],,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,280,406,ehc-kat,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-rg,Fonds Robert Guiette,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,396,400,ehc-rg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-pan,Collectie Pandora,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,299,362,ehc-pan,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-yok,Fonds Y. Occhino Kernkamp,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,355,362,ehc-yok,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-cor,Corona-gerelateerde uitgaven,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,354,356,ehc-cor,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-cstlb,Leerboeken UA-bibliotheek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,170,355,ehc-cstlb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-pd,Collectie Papeteries Duffel,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,335,344,ehc-pd,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-imcfx,Collectie doubletten van Ivo Michiels en Christiane Faes,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,320,340,ehc-imcfx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-kmda,Bruikleen Koninklijke Maatschappij voor Dierkunde van Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,96,334,ehc-kmda,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jdl,Collectie van Joseph De Lange,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,197,330,ehc-jdl,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-bnw,Natuurwetenschappelijk museum van Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,139,326,mpm-bnw,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ap,Collectie Alexandre Pinchart,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,322,323,ehc-ap,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-rc,Collectie van Roger Charlier,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,315,318,ehc-rc,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-yvdb,Bibliotheek Yvonne van den Berghe,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,313,317,ehc-yvdb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-svg,Collectie Smidt van Gelder,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,284,315,ehc-svg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-havre,Aankopen veiling Gustave van Havre,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,310,312,mpm-havre,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gw,Collectie G. Walschap,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,307,307,ehc-gw,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-veh,Veiling Emmanuel Hiel,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,214,290,ehc-veh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-hercklouis,Collectie Louis Van Herck,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,275,287,rub-hercklouis,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jp,Collectie van Jules Persyn,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,254,286,ehc-jp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rsl-nsm,Boeken Nationaal Scheepvaartmuseum,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,248,285,rsl-nsm,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-verh,Collectie Verhaeren-Vandevoir,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,221,280,mpm-verh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-abl,Fonds Antoinette Buckinx-Luyckx,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,266,279,ehc-abl,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-eksx,Collectie Aegyptica-strips van Eddy Kerssens: doubletten,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,274,277,ehc-eksx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-lc,Fonds Lode Craeybeckx,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,264,273,ehc-lc,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-pvm,Fonds Paul van Morckhoven,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,267,272,ehc-pvm,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ec,Bibliotheek Ernest Claes,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,234,258,ehc-ec,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-kmdas,Schenking Koninklijke Maatschappij voor Dierkunde van Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,126,257,ehc-kmdas,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ra,Collectie R. Avermaete,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,247,256,ehc-ra,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vwo,Collectie vlugschriften uit WOII,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,234,255,ehc-vwo,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jvc,Collectie Jan van Cauwenberghe,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,248,253,ehc-jvc,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-csu,Collectie Strips Standaard Uitgeverij,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,240,252,ehc-csu,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-aklt,Collectie Alfons Thijs,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,247,249,ehc-aklt,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-wgrx,Reinaertcollectie Wim Gielen X,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,241,247,ehc-wgrx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-gro,Collectie F. Grossmann,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,239,247,rub-gro,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-fn,Schenking Frederik Nottebohm,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,210,245,ehc-fn,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ter,Collectie Terbruggen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,198,241,ehc-ter,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-eyle,Collectie misdaadromans van Wim van Eyle,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,238,239,ehc-eyle,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-kop,Rubenianum: kopie,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,228,237,rub-kop,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ls,Fonds Luc Schepens,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,228,232,ehc-ls,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jvr,Collectie Jan Van Roey,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,224,225,ehc-jvr,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-al,Fonds Arthur Loontjens,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,205,221,ehc-al,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-tvw,Collectie Tuur Van Wallendael,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,215,221,ehc-tvw,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-fvh,Fonds F. van Hoof,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,219,219,ehc-fvh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-afp,Collectie Alfons Jozef Van de Perre,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,216,216,ehc-afp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mn,Schenking May Neama,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,214,215,ehc-mn,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ho,Collectie Frans M. Olbrechts,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,208,214,ehc-ho,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jvh,Bibliotheek Jos Vanhecke,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,206,207,ehc-jvh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hvb,Collectie van Herwig Verleyen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,198,201,ehc-hvb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-busx,Uitgeversfonds Buschmann doubletten,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,190,198,ehc-busx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hbtd,Schenking Havenbedrijf,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,175,196,ehc-hbtd,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-adv,Gift Orde van Advocaten van Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,89,185,ehc-adv,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-eka,Collectie Georges Eekhoudkabinet,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,162,178,ehc-eka,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mvgwvc,Ministerie van de Vlaamse Gemeenschap. Departement WVC,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,168,172,ehc-mvgwvc,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ks,Collectie van Konstantijn Simillion,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,163,165,ehc-ks,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mb,Fonds Maurits Bilcke,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,163,164,ehc-mb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gu,Uilenspiegel-collectie van Roger Gheyselinck,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,147,161,ehc-gu,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-hebr,Hebreeuwse drukken in MPM,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,98,159,mpm-hebr,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-dha,Collectie van de Uitgeverij Houtekiet,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,154,155,ehc-dha,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-tbu,Collectie van Thelesfoor Buyssens,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,139,152,ehc-tbu,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-kantl,Collectie Koninklijke Academie voor Nederlandse Taal- en Letterkunde,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,136,150,ehc-kantl,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vj,Verzameling Vanessa Joosen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,146,146,ehc-vj,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gek,Collectie Georges Eekhoud,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,125,144,ehc-gek,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-maillet,Collectie Maillet,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,143,144,rub-maillet,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-front,Vlaamse frontblaadjes Wereldoorlog I (Alexis Verbouwe),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,143,143,ehc-front,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mir,Catalogus Miraeus, 1609,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,110,136,ehc-mir,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ecx,Bibliotheek Ernest Claes: doubletten,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,131,135,ehc-ecx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-cartografie,cartografische oude drukken in MPM,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,105,134,mpm-cartografie,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-persoons,MPM Collectie Ernest Persoons,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,97,133,mpm-persoons,
